tanggal,judul,judul_link,konten_full
"","","","SEPTEMBER 12, 2023\nUN Regional Hub on Big Data for Asia and The Pacific Development Workshop\n\nPusdiklat BPS kembali berpartisipasi dalam acara Internasional dengan menjadi salah satu tuan rumah pada pembahasan UN Regional Hub on Big Data for Asia and The Pacific Development pada Selasa (12/9). Rangkaian kegiatan yang dilaksanakan mulai dari tanggal 11 September 2023 hingga 13 September 2023 ini dihadiri oleh perwakilan dari Badan Pusat Statistik, United Nations Statistics Division, United Nations Economic and Social Commission for Asia and the Pacific, National Statistic Offices, dan Kementerian/Lembaga lain serta Universitas. Suntono, selaku Kepala Pusdiklat BPS menyambut dengan antusias kehadiran para peserta dan berharap kegiatan dapat berjalan lancar.\n\nKegiatan ini bertujuan untuk mengembangkan teori perubahan sebagai bahan kajian dalam Regional Hub for Asia and the Pacific. Selain itu, kegiatan ini juga bertujuan untuk membahas dan menyepakati struktur tata kelola dan metode pengoperasian Regional Hub.\n\n#PusdiklatBPS #BigData\n\nhttps://www.instagram.com/p/CxGNTKuR_2A/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid06cZCGS6ZqkLdJDrBQstzDfPaY9FgEt8hV2MFYEPMF1iYhC7a3WsPY72CeUp3SNJ8l&id=100063672908214&mibextid=Nif5oz"
"","","","SEPTEMBER 12, 2023\nUN Regional Hub on Big Data for Asia and The Pacific Development Workshop\n\nPusdiklat BPS kembali berpartisipasi dalam acara Internasional dengan menjadi salah satu tuan rumah pada pembahasan UN Regional Hub on Big Data for Asia and The Pacific Development pada Selasa (12/9). Rangkaian kegiatan yang dilaksanakan mulai dari tanggal 11 September 2023 hingga 13 September 2023 ini dihadiri oleh perwakilan dari Badan Pusat Statistik, United Nations Statistics Division, United Nations Economic and Social Commission for Asia and the Pacific, National Statistic Offices, dan Kementerian/Lembaga lain serta Universitas. Suntono, selaku Kepala Pusdiklat BPS menyambut dengan antusias kehadiran para peserta dan berharap kegiatan dapat berjalan lancar.\n\nKegiatan ini bertujuan untuk mengembangkan teori perubahan sebagai bahan kajian dalam Regional Hub for Asia and the Pacific. Selain itu, kegiatan ini juga bertujuan untuk membahas dan menyepakati struktur tata kelola dan metode pengoperasian Regional Hub.\n\n#PusdiklatBPS #BigData\n\nhttps://www.instagram.com/p/CxGNTKuR_2A/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid06cZCGS6ZqkLdJDrBQstzDfPaY9FgEt8hV2MFYEPMF1iYhC7a3WsPY72CeUp3SNJ8l&id=100063672908214&mibextid=Nif5oz"
"","","","SEPTEMBER 11, 2023\nPembinaan Statistik Sektoral Berkelanjutan oleh Pusdiklat BPS\n\nSebagai kelanjutan upaya pembinaan statistik sektoral, BPS melalui Pusdiklat BPS kembali menyelenggarakan Pelatihan Statistik Sektoral Kabupaten secara online, dengan tema “Pemanfaatan Statistik untuk Mendukung Penyusunan Kebijakan Pembangunan Daerah yang Berkualitas”. Dalam laporan pembukaan pelatihan (11/9), Tri Nugrahadi menyampaikan bahwa pelatihan ini dilaksanakan sejak tanggal 4 September s.d. 4 November 2023, diikuti 119 peserta dari Pemerintah Daerah Kabupaten Banyuwangi, Jembrana, dan Sumedang. Mereka berasal dari seluruh Organisasi Pemerintah Daerah (OPDa) di masing-masing kabupaten. Melalui pelatihan ini diharapkan kompetensi para peserta di bidang statistik dapat semakin meningkat dan statistik sektoral dapat dioptimalkan pemanfaatannya dalam mendukung pembangunan daerah.\n\nSuntono dalam sambutannya menjelaskan bahwa pelaksanaan pembangunan daerah di Indonesia yang tepat sasaran, efektif, dan efisien sangat membutuhkan dukungan data yang berkualitas dan berkesinambungan, baik dalam perencanaan, pelaksanaan, monitoring maupun evaluasi. Bahkan pemerintah telah menerbitkan Undang-Undang Nomor 25 Tahun 2004 tentang Sistem Perencanaan Pembangunan Nasional, dimana pada pasal 31 dinyatakan bahwa perencanaan pembangunan  didasarkan pada data dan informasi yang akurat dan dapat dipertanggungjawabkan.\n\nSelain penyediaan ragam data yang berkualitas, faktor lain yang juga perlu disiapkan adalah kompetensi dan kualitas dari para penggunanya. Karena melalui pemahaman yang baik, maka data-data strategis tersebut dapat dimanfaatkan secara lebih optimal dalam mencapai target-target pembangunan daerah.\n\n#PusdiklatBPS"
"","","","SEPTEMBER 11, 2023\nPembinaan Statistik Sektoral Berkelanjutan oleh Pusdiklat BPS\n\nSebagai kelanjutan upaya pembinaan statistik sektoral, BPS melalui Pusdiklat BPS kembali menyelenggarakan Pelatihan Statistik Sektoral Kabupaten secara online, dengan tema “Pemanfaatan Statistik untuk Mendukung Penyusunan Kebijakan Pembangunan Daerah yang Berkualitas”. Dalam laporan pembukaan pelatihan (11/9), Tri Nugrahadi menyampaikan bahwa pelatihan ini dilaksanakan sejak tanggal 4 September s.d. 4 November 2023, diikuti 119 peserta dari Pemerintah Daerah Kabupaten Banyuwangi, Jembrana, dan Sumedang. Mereka berasal dari seluruh Organisasi Pemerintah Daerah (OPDa) di masing-masing kabupaten. Melalui pelatihan ini diharapkan kompetensi para peserta di bidang statistik dapat semakin meningkat dan statistik sektoral dapat dioptimalkan pemanfaatannya dalam mendukung pembangunan daerah.\n\nSuntono dalam sambutannya menjelaskan bahwa pelaksanaan pembangunan daerah di Indonesia yang tepat sasaran, efektif, dan efisien sangat membutuhkan dukungan data yang berkualitas dan berkesinambungan, baik dalam perencanaan, pelaksanaan, monitoring maupun evaluasi. Bahkan pemerintah telah menerbitkan Undang-Undang Nomor 25 Tahun 2004 tentang Sistem Perencanaan Pembangunan Nasional, dimana pada pasal 31 dinyatakan bahwa perencanaan pembangunan  didasarkan pada data dan informasi yang akurat dan dapat dipertanggungjawabkan.\n\nSelain penyediaan ragam data yang berkualitas, faktor lain yang juga perlu disiapkan adalah kompetensi dan kualitas dari para penggunanya. Karena melalui pemahaman yang baik, maka data-data strategis tersebut dapat dimanfaatkan secara lebih optimal dalam mencapai target-target pembangunan daerah.\n\n#PusdiklatBPS"
"","","","SEPTEMBER 8, 2023\nServis Bola Voli Pertama Perayaan HSN 2023 Pusdiklat BPS\n\nakarta – Pusdiklat BPS melakukan pembukaan rangkaian kegiatan perayaan Hari Statistik Nasional (HSN) di lingkungan Pusdiklat BPS (08/09). Acara yang bertempat di Lapangan Voli Pusdiklat BPS ini dihadiri oleh seluruh pegawai Pusdiklat BPS dan sejumlah peserta pelatihan yang sedang pembelajaran secara klasikal.\n\nRangkaian acara perayaan HSN akan diisi oleh kegiatan pertandingan olahraga antar lembaga diklat se-Jabodetabek. Selain itu, diadakan juga berbagai pertandingan dan perlombaan internal pegawai Pusdiklat BPS seperti bola voli, tenis meja, e-sports, cukurukuk, karaoke, dan tebak gambar.\n\nKetua Tim HSN Pusdiklat, Erya Afrianus menyatakan bahwa seminar dengan tema “Menuju BPS Corporate University” akan menjadi puncak dari seluruh rangkaian kegiatan perayaan HSN di Pusdiklat BPS, juga lengkap dengan pemberian award bagi alumni pelatihan terbaik.\n\n“Pusdiklat akan terus berusaha untuk melengkapi dan memperbaiki fasilitas supaya kegiatan peserta diklat tidak melulu belajar, namun memanfaatkan fasilitas, dan work life balance,” ujar Kepala Pusdiklat BPS, Suntono, saat membuka kegiatan.\n\nDi akhir acara, servis pertama dilakukan oleh Suntono, mengawali pertandingan pertama dalam rangkaian kegiatan perayaan HSN, yaitu Voli antara tim Peserta PKP12 melawan tim Mitra Pusdiklat BPS.\n\n#PusdiklatBPS #HSN2023 #HariStatistikNasional\n\nhttps://www.instagram.com/reel/Cw752d0xYGR/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02c7siAqhJm9Z8KqGohz8qn9v517E98qDaCHkS962E91Jeb5xvBtS86yTQgbqbdvJvl&id=100063672908214&mibextid=Nif5oz\nhttps://youtu.be/76k32qQe5TM"
"","","","SEPTEMBER 8, 2023\nServis Bola Voli Pertama Perayaan HSN 2023 Pusdiklat BPS\n\nakarta – Pusdiklat BPS melakukan pembukaan rangkaian kegiatan perayaan Hari Statistik Nasional (HSN) di lingkungan Pusdiklat BPS (08/09). Acara yang bertempat di Lapangan Voli Pusdiklat BPS ini dihadiri oleh seluruh pegawai Pusdiklat BPS dan sejumlah peserta pelatihan yang sedang pembelajaran secara klasikal.\n\nRangkaian acara perayaan HSN akan diisi oleh kegiatan pertandingan olahraga antar lembaga diklat se-Jabodetabek. Selain itu, diadakan juga berbagai pertandingan dan perlombaan internal pegawai Pusdiklat BPS seperti bola voli, tenis meja, e-sports, cukurukuk, karaoke, dan tebak gambar.\n\nKetua Tim HSN Pusdiklat, Erya Afrianus menyatakan bahwa seminar dengan tema “Menuju BPS Corporate University” akan menjadi puncak dari seluruh rangkaian kegiatan perayaan HSN di Pusdiklat BPS, juga lengkap dengan pemberian award bagi alumni pelatihan terbaik.\n\n“Pusdiklat akan terus berusaha untuk melengkapi dan memperbaiki fasilitas supaya kegiatan peserta diklat tidak melulu belajar, namun memanfaatkan fasilitas, dan work life balance,” ujar Kepala Pusdiklat BPS, Suntono, saat membuka kegiatan.\n\nDi akhir acara, servis pertama dilakukan oleh Suntono, mengawali pertandingan pertama dalam rangkaian kegiatan perayaan HSN, yaitu Voli antara tim Peserta PKP12 melawan tim Mitra Pusdiklat BPS.\n\n#PusdiklatBPS #HSN2023 #HariStatistikNasional\n\nhttps://www.instagram.com/reel/Cw752d0xYGR/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02c7siAqhJm9Z8KqGohz8qn9v517E98qDaCHkS962E91Jeb5xvBtS86yTQgbqbdvJvl&id=100063672908214&mibextid=Nif5oz\nhttps://youtu.be/76k32qQe5TM"
"","","","SEPTEMBER 8, 2023\nPembelajaran Klasikal Pelatihan Fungsional Pranata Komputer Keahlian Angkatan IV dan V Tahun 2023\n\nPelatihan Fungsional Pranata Komputer Keahlian Angkatan IV dan V Tahun 2023 ditutup pada hari ini, Jumat (8/9) di Aula Pusdiklat BPS oleh Suntono, Kepala Pusdiklat BPS. Terintegrasi dengan Penutupan Pelatihan Teknis Penulisan KTI Angkatan III, penutupan ini juga dihadiri oleh Chicha Dewi Larasati, Sekretaris Badan Kepegawaian dan Pengembangan Sumber Daya Manusia (BKPSDM) Kabupaten Tangerang.\n\nPelatihan fungsional prakom ini merupakan kerja sama Pusdiklat BPS dan BKPSDM Kabupaten Tangerang. Seluruh peserta telah menyelesaikan rangkaian kegiatan pelatihan termasuk Seminar Laboratorium Prakom secara luring di Pusdiklat BPS.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/reel/Cw7yAHaRxV1/?igshid=MTc4MmM1YmI2Ng==\nhttps://fb.watch/mWXhzdK_Mp/?mibextid=Nif5oz\nhttps://youtu.be/yOEWxsv7jqc"
"","","","SEPTEMBER 8, 2023\nPembelajaran Klasikal Pelatihan Fungsional Pranata Komputer Keahlian Angkatan IV dan V Tahun 2023\n\nPelatihan Fungsional Pranata Komputer Keahlian Angkatan IV dan V Tahun 2023 ditutup pada hari ini, Jumat (8/9) di Aula Pusdiklat BPS oleh Suntono, Kepala Pusdiklat BPS. Terintegrasi dengan Penutupan Pelatihan Teknis Penulisan KTI Angkatan III, penutupan ini juga dihadiri oleh Chicha Dewi Larasati, Sekretaris Badan Kepegawaian dan Pengembangan Sumber Daya Manusia (BKPSDM) Kabupaten Tangerang.\n\nPelatihan fungsional prakom ini merupakan kerja sama Pusdiklat BPS dan BKPSDM Kabupaten Tangerang. Seluruh peserta telah menyelesaikan rangkaian kegiatan pelatihan termasuk Seminar Laboratorium Prakom secara luring di Pusdiklat BPS.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/reel/Cw7yAHaRxV1/?igshid=MTc4MmM1YmI2Ng==\nhttps://fb.watch/mWXhzdK_Mp/?mibextid=Nif5oz\nhttps://youtu.be/yOEWxsv7jqc"
"","","","SEPTEMBER 8, 2023\nPembelajaran Klasikal Pelatihan Teknis Penulisan Karya Tulis Ilmiah Angkatan III Tahun 2023\n\n“Melalui data yang dimiliki, melalui jurnal yang telah dihasilkan, serta berpedoman pada materi yang telah didapatkan, semoga teman-teman peserta pelatihan penulisan KTI dapat terus mengembangkan kompetensinya melalui sharing ilmu dan pengalaman dengan rekan pegawai lainnya secara berkelanjutan”, ujar Kepala Pusdiklat BPS, Suntono, pada arahan penutupan pelatihan yang dilaksanakan secara klasikal pada Jumat (8/9) di ruang Aula Pusdiklat BPS.\n\nPenutupan pelatihan KTI yang juga diintegrasikan dengan pelatihan prakom menjadi akhir dari rangkaian penyelenggaraan pelatihan KTI yang diselenggarakan sejak 26 Juli 2023 hingga 8 September 2023. Sebanyak 41 orang peserta telah melewati tahapan pembelajaran mulai dari pembelajaran mandiri, pembelajaran jarak jauh, pembimbingan dan penyusunan KTI, serta pembelajaran dan seminar hasil KTI dengan sangat baik. Seluruh peserta dinyatakan lulus dengan hasil yang sangat memuaskan.\n\nSuntono juga berpesan dalam arahannya, bahwa kedepan cita-cita bangsa Indonesia untuk bergerak menjadi negara maju, perlu disupport oleh human capital yang unggul dan optimal. Selaras dengan upaya reformasi birokrasi, dimana ASN dituntut untuk selalu mengembangkan kapasitas dan kompetensinya, maka diharapkan alumni pelatihan KTI terus meningkatkan hasil karyanya melalui tulisan yang memiliki kontribusi nyata pada diskusi kebijakan dan pelayanan publik.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/reel/Cw7v2DOxMdm/?igshid=MTc4MmM1YmI2Ng==\nhttps://fb.watch/mWVHXQf0cv/?mibextid=Nif5oz\nhttps://youtu.be/lO1mJPnG7UU"
"","","","SEPTEMBER 8, 2023\nPembelajaran Klasikal Pelatihan Teknis Penulisan Karya Tulis Ilmiah Angkatan III Tahun 2023\n\n“Melalui data yang dimiliki, melalui jurnal yang telah dihasilkan, serta berpedoman pada materi yang telah didapatkan, semoga teman-teman peserta pelatihan penulisan KTI dapat terus mengembangkan kompetensinya melalui sharing ilmu dan pengalaman dengan rekan pegawai lainnya secara berkelanjutan”, ujar Kepala Pusdiklat BPS, Suntono, pada arahan penutupan pelatihan yang dilaksanakan secara klasikal pada Jumat (8/9) di ruang Aula Pusdiklat BPS.\n\nPenutupan pelatihan KTI yang juga diintegrasikan dengan pelatihan prakom menjadi akhir dari rangkaian penyelenggaraan pelatihan KTI yang diselenggarakan sejak 26 Juli 2023 hingga 8 September 2023. Sebanyak 41 orang peserta telah melewati tahapan pembelajaran mulai dari pembelajaran mandiri, pembelajaran jarak jauh, pembimbingan dan penyusunan KTI, serta pembelajaran dan seminar hasil KTI dengan sangat baik. Seluruh peserta dinyatakan lulus dengan hasil yang sangat memuaskan.\n\nSuntono juga berpesan dalam arahannya, bahwa kedepan cita-cita bangsa Indonesia untuk bergerak menjadi negara maju, perlu disupport oleh human capital yang unggul dan optimal. Selaras dengan upaya reformasi birokrasi, dimana ASN dituntut untuk selalu mengembangkan kapasitas dan kompetensinya, maka diharapkan alumni pelatihan KTI terus meningkatkan hasil karyanya melalui tulisan yang memiliki kontribusi nyata pada diskusi kebijakan dan pelayanan publik.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/reel/Cw7v2DOxMdm/?igshid=MTc4MmM1YmI2Ng==\nhttps://fb.watch/mWVHXQf0cv/?mibextid=Nif5oz\nhttps://youtu.be/lO1mJPnG7UU"
"","","","AUGUST 31, 2023\nAgustina Dwi Wardani, Pekerja Keras dan Tahan Banting dari Pusdiklat BPS\n\nAyo kita dukung dengan LIKE & SHARE video ini sebanyak-banyaknya!\n\nJalan-jalan ama si Anya\nSinggah makan bakwan minum es\nAgustina Dwi Wardani namanya\nIST kebanggaan Pusdiklat BPS\n\n#birosdmbps #IST #InsanStatistikTeladan #CintaData #MencatatIndonesia\n\nhttps://youtu.be/AoiLo3Nv7Cw\nhttps://www.instagram.com/p/Cwme9gKo6p4/\nhttps://fb.watch/mNhouG0aI9/?mibextid=Nif5oz"
"","","","AUGUST 31, 2023\nAgustina Dwi Wardani, Pekerja Keras dan Tahan Banting dari Pusdiklat BPS\n\nAyo kita dukung dengan LIKE & SHARE video ini sebanyak-banyaknya!\n\nJalan-jalan ama si Anya\nSinggah makan bakwan minum es\nAgustina Dwi Wardani namanya\nIST kebanggaan Pusdiklat BPS\n\n#birosdmbps #IST #InsanStatistikTeladan #CintaData #MencatatIndonesia\n\nhttps://youtu.be/AoiLo3Nv7Cw\nhttps://www.instagram.com/p/Cwme9gKo6p4/\nhttps://fb.watch/mNhouG0aI9/?mibextid=Nif5oz"
"","","","AUGUST 29, 2023\nRapat Audiensi Penyelenggaraan Pelatihan KTI dengan PPATK\n\nSelasa (29/8) – Tim Pelatihan Teknis dan Fungsional Statistisi Pusdiklat BPS menerima kunjungan benchmarking dari Tim PPATK terkait penyelenggaraan pelatihan teknis Penulisan Karya Tulis Ilmiah (KTI). Pertemuan antar kedua tim ini dipimpin langsung oleh Suntono, Kepala Pusdiklat BPS di ruang Vicon Pusdiklat BPS.\n\nTim dari Bagian Kemitraan dan SDM PPATK bermaksud untuk melakukan studi banding perihal proses pengelolaan pelatihan mulai dari kurikulum, administrasi, serta proses penyelenggaraan pelatihan secara keseluruhan. Mereka berharap pelatihan KTI yang akan diselenggarakan PPATK dapat menghasilkan output paper yang mendukung nilai akreditasi dari jurnal PPATK yang sudah dimiliki.\n\nPusdiklat BPS telah menyelenggarakan pelatihan teknis Penulisan KTI sebanyak 10 angkatan. Banyak paper dari alumni yang telah diterbitkan di berbagai jurnal nasional terakreditasi. Tentunya, capaian ini berkat kolaborasi yang luar biasa antara pengajar/fasilitator, peserta, dan penyelenggara. Best practices terkait proses penyelenggaaraan pelatihan teknis penulisan KTI di Pusdiklat BPS ini diharapkan dapat dijadikan contoh oleh Tim Penyelenggara Pelatihan di PPATK.\n\n#PusdiklatBPS"
"","","","AUGUST 29, 2023\nRapat Audiensi Penyelenggaraan Pelatihan KTI dengan PPATK\n\nSelasa (29/8) – Tim Pelatihan Teknis dan Fungsional Statistisi Pusdiklat BPS menerima kunjungan benchmarking dari Tim PPATK terkait penyelenggaraan pelatihan teknis Penulisan Karya Tulis Ilmiah (KTI). Pertemuan antar kedua tim ini dipimpin langsung oleh Suntono, Kepala Pusdiklat BPS di ruang Vicon Pusdiklat BPS.\n\nTim dari Bagian Kemitraan dan SDM PPATK bermaksud untuk melakukan studi banding perihal proses pengelolaan pelatihan mulai dari kurikulum, administrasi, serta proses penyelenggaraan pelatihan secara keseluruhan. Mereka berharap pelatihan KTI yang akan diselenggarakan PPATK dapat menghasilkan output paper yang mendukung nilai akreditasi dari jurnal PPATK yang sudah dimiliki.\n\nPusdiklat BPS telah menyelenggarakan pelatihan teknis Penulisan KTI sebanyak 10 angkatan. Banyak paper dari alumni yang telah diterbitkan di berbagai jurnal nasional terakreditasi. Tentunya, capaian ini berkat kolaborasi yang luar biasa antara pengajar/fasilitator, peserta, dan penyelenggara. Best practices terkait proses penyelenggaaraan pelatihan teknis penulisan KTI di Pusdiklat BPS ini diharapkan dapat dijadikan contoh oleh Tim Penyelenggara Pelatihan di PPATK.\n\n#PusdiklatBPS"
"","","","AUGUST 28, 2023\nPembukaan PKA Angkatan VII dan PKP Angkatan XII BPS Tahun 2023\n\nSenin (28/8) – Sestama BPS, Atqo Mardiyanto, membuka kegiatan Pelatihan Kepemimpinan Administrator (PKA) Angkatan VII dan Pelatihan Kepemimpinan Pengawas (PKP) Angkatan XII secara hybrid di Pusdiklat BPS. PKA Angkatan VII diikuti oleh 40 orang peserta yang merupakan Kepala Bagian Umum dan Kepala BPS Kabupaten/Kota seluruh Indonesia. Sedangkan PKP Angkatan XII diikuti oleh 40 orang Kepala Subbagian Umum BPS Kabupaten/Kota seluruh Indonesia.\n\nSesuai Perlan Nomor 6 Tahun 2022, PKA Angkatan VII dan PKP Angkatan XII dilakukan dengan metode pembelajaran blended learning. Pembelajaran terdiri dari 6 (enam) tahap pembelajaran, yaitu Pembelajaran mandiri (MOOC), E-learning, Pembangunan Komitmen Bersama, Pembelajaran Klasikal tahap I, Aktualisasi Kepemimpinan Kinerja, dan Pembelajaran Klasikal tahap II.\n\nDalam arahannya, Sestama BPS, Atqo Mardiyanto, menyampaikan pesan bahwa para peserta untuk dapat memenuhi standar kompetensi struktural kepemimpinan yaitu integritas, kerja sama, komunikasi, orientasi pada hasil, pelayanan publik, pengembangan diri dan orang lain, mengelola perubahan, pengambilan keputusan, dan kompetensi bidangnya.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cwfc97pxzml/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02k6UxCpA7k1YPTiDKKcEb1QzctuPxmuKqVF4rbEYkuddktkhAFwuxRisx2HsFAv75l&id=100063672908214&mibextid=Nif5oz"
"","","","AUGUST 28, 2023\nPembukaan PKA Angkatan VII dan PKP Angkatan XII BPS Tahun 2023\n\nSenin (28/8) – Sestama BPS, Atqo Mardiyanto, membuka kegiatan Pelatihan Kepemimpinan Administrator (PKA) Angkatan VII dan Pelatihan Kepemimpinan Pengawas (PKP) Angkatan XII secara hybrid di Pusdiklat BPS. PKA Angkatan VII diikuti oleh 40 orang peserta yang merupakan Kepala Bagian Umum dan Kepala BPS Kabupaten/Kota seluruh Indonesia. Sedangkan PKP Angkatan XII diikuti oleh 40 orang Kepala Subbagian Umum BPS Kabupaten/Kota seluruh Indonesia.\n\nSesuai Perlan Nomor 6 Tahun 2022, PKA Angkatan VII dan PKP Angkatan XII dilakukan dengan metode pembelajaran blended learning. Pembelajaran terdiri dari 6 (enam) tahap pembelajaran, yaitu Pembelajaran mandiri (MOOC), E-learning, Pembangunan Komitmen Bersama, Pembelajaran Klasikal tahap I, Aktualisasi Kepemimpinan Kinerja, dan Pembelajaran Klasikal tahap II.\n\nDalam arahannya, Sestama BPS, Atqo Mardiyanto, menyampaikan pesan bahwa para peserta untuk dapat memenuhi standar kompetensi struktural kepemimpinan yaitu integritas, kerja sama, komunikasi, orientasi pada hasil, pelayanan publik, pengembangan diri dan orang lain, mengelola perubahan, pengambilan keputusan, dan kompetensi bidangnya.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cwfc97pxzml/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02k6UxCpA7k1YPTiDKKcEb1QzctuPxmuKqVF4rbEYkuddktkhAFwuxRisx2HsFAv75l&id=100063672908214&mibextid=Nif5oz"
"","","","AUGUST 22, 2023\nAgustina Dwi Wardani, Insan Statistik Teladan Pusdiklat BPS\n\nSelamat kepada Sdri. Agustina Dwi Wardani, S.Si., M.Stat. yang terpilih sebagai Insan Statistik Teladan Tahap 1 dari Pusdiklat BPS.\n\nInsan Statistik Teladan merupakan ajang pemilihan sosok Pegawai Negeri Sipil Badan Pusat Statistik panutan yang dapat mengilhami, menggerakan, dan membangkitkan semangat bagi diri sendiri dan lingkungannya untuk melakukan sesuatu yang positif dan berguna. Penetapan Insan Statistik Teladan ini didasarkan dari penilaian yang diberikan oleh seluruh pegawai Pusdiklat BPS.\n\n“Apalah arti hidup jika tidak banyak memberi manfaat kepada orang lain.” -Johann Wolfgang von Goethe.\n\nSemangat dan selamat berjuang dalam menjalani tahap-tahap selanjutnya. Mohon dukungan dan doa Sahabat Pusdiklat BPS, agar terpilih sebagai Insan Statistik Teladan tahap selanjutnya.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CwPc_ybRlUj/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid021joEXvH5MRzTVLo9nMqzh2tHcLSDMHX4QJ3W9vpjbqGtaho5Ujecnw81RdsizTM4l&id=100063672908214&mibextid=Nif5oz"
"","","","AUGUST 22, 2023\nAgustina Dwi Wardani, Insan Statistik Teladan Pusdiklat BPS\n\nSelamat kepada Sdri. Agustina Dwi Wardani, S.Si., M.Stat. yang terpilih sebagai Insan Statistik Teladan Tahap 1 dari Pusdiklat BPS.\n\nInsan Statistik Teladan merupakan ajang pemilihan sosok Pegawai Negeri Sipil Badan Pusat Statistik panutan yang dapat mengilhami, menggerakan, dan membangkitkan semangat bagi diri sendiri dan lingkungannya untuk melakukan sesuatu yang positif dan berguna. Penetapan Insan Statistik Teladan ini didasarkan dari penilaian yang diberikan oleh seluruh pegawai Pusdiklat BPS.\n\n“Apalah arti hidup jika tidak banyak memberi manfaat kepada orang lain.” -Johann Wolfgang von Goethe.\n\nSemangat dan selamat berjuang dalam menjalani tahap-tahap selanjutnya. Mohon dukungan dan doa Sahabat Pusdiklat BPS, agar terpilih sebagai Insan Statistik Teladan tahap selanjutnya.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CwPc_ybRlUj/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid021joEXvH5MRzTVLo9nMqzh2tHcLSDMHX4QJ3W9vpjbqGtaho5Ujecnw81RdsizTM4l&id=100063672908214&mibextid=Nif5oz"
"","","","AUGUST 22, 2023\nPembukaan Pelatihan Calon Instruktur Nasional Pendataan Lengkap Koperasi dan Usaha Mikro, Kecil dan Menengah Tahun 2023\n\nPusdiklat BPS berkolaborasi dengan Direktorat Statistik Distribusi menyelenggarakan Pelatihan Calon Innas PL-KUMKM 2023. Pelatihan calon Innas PL-KUMKM 2023 diawali dengan belajar mandiri pada Senin (21/8) dan pembelajaran jarak jauh (PJJ) gelombang 1 pada 22-24 Agustus 2023 serta PJJ gelombang 2 pada 28-30 Agustus 2023. Kegiatan pembelajaran dilakukan melalui LMS BPS. Peserta pelatihan berjumlah 983 peserta calon Innas PL-KUMKM 2023.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, Ketua tim pelatihan subject matter Pusdiklat BPS, Sugiharto mengatakan bahwa tujuan dari pelatihan ini antara lain tercapainya kesamaan persepsi dan pemahaman Innas PL-KUMKM 2023 tentang konsep definisi dan tata cara pelaksanaan lapangan kegiatan PL-KUMKM 2023, tersedianya para Innas yang andal dan mampu menyampaikan kepada para petugas, serta meningkatkan koordinasi serta komunikasi antara pusat dan daerah terkait kegiatan PL-KUMKM 2023.\n\nUMKM mencakup banyak wilayah di Indonesia dengan dominasi UMKM mencapai 99,87% dari populasi usaha/perusahaan di Indonesia, sehingga harapannya UMKM bisa meningkatkan perekonomian Indonesia. Hal ini disampaikan oleh Deputi Bidang Statistik Distribusi dan Jasa, Pudji Ismartini pada pembukaan pelatihan calon Innas PL-KUMKM 2023 kemarin (21/8) secara daring. Beliau mengatakan bahwa instruktur nasional menjadi salah satu pintu untuk mengawal kualitas data PL-KUMKM 2023 sehingga diharapkan walaupun pelaksanaan pelatihan ini secara daring namun semua calon innas dapat menunjukkan komitmen dan profesionalismenya dengan menaruh perhatian penuh dalam proses pelatihan ini.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CwPalRXRS0l/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02EgHmAepK7FGzMVkxPSe66J4eVD4edxZciKm96hnYGuRpKabdvp7HXTyv8YFiCcsDl&id=100063672908214&mibextid=Nif5oz"
